"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-01-22","38","44","30"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-01-23","38","43","35"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-01-24","33","37","29"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-01-25","40","45","28"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-01-26","43","46","38"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-01-27","44","47","41"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-01-28","38","45","33"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-01-29","34","40","31"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-01-30","35","37","30"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-01-31","22","32","15"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-02-01","29","34","20"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-02-02","21","34","14"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-02-03","19","27","11"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-02-04","24","29","19"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-02-05","28","32","16"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-02-06","29","32","22"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-02-07","24","29","19"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-02-08","19","22","16"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-02-09","20","22","16"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-02-10","23","29","20"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-02-11","19","26","9"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-02-12","14","24","7"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-02-13","27","29","3"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-02-14","26","30","23"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-02-15","23","31","6"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-02-16","29","34","23"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-02-17","24","32","12"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-02-18","23","29","14"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-02-19","31","36","24"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-02-20","27","32","23"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-02-21","18","24","8"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-02-22","29","34","19"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-02-23","27","35","16"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-02-24","31","37","25"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-02-25","30","35","22"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-02-26","22","31","16"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-02-27","29","32","15"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-02-28","30","31","28"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-03-01","27","32","22"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-03-02","28","31","26"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-03-03","30","36","24"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-03-04","33","39","24"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-03-05","36","39","32"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-03-06","33","35","27"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-03-07","35","42","30"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-03-08","34","44","25"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-03-09","40","45","37"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-03-10","37","43","32"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-03-11","29","34","26"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-03-12","30","38","13"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-03-13","39","44","29"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-03-14","38","49","28"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-03-15","43","49","37"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-03-16","39","44","36"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-03-17","39","46","35"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-03-18","42","47","37"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-03-19","38","46","35"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-03-20","36","44","22"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-03-21","33","36","30"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-03-22","33","35","30"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-03-23","30","34","27"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-03-24","33","35","21"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-03-25","34","38","31"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-03-26","33","36","28"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-03-27","35","40","23"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-03-28","34","39","28"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-03-29","33","36","29"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-03-30","35","40","30"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-03-31","38","43","33"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-04-01","37","49","28"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-04-02","34","42","32"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-04-03","35","36","31"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-04-04","36","42","32"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-04-05","31","37","24"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-04-06","35","41","29"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-04-07","38","43","32"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-04-08","39","44","32"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-04-09","40","47","26"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-04-10","44","50","32"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-04-11","39","47","27"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-04-12","33","42","25"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-04-13","33","38","30"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-04-14","34","44","22"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-04-15","38","52","22"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-04-16","46","52","32"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-04-17","52","61","34"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-04-18","48","54","43"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-04-19","44","52","39"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-04-20","44","56","32"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-04-21","47","62","40"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-04-22","42","51","37"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-04-23","46","48","39"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-04-24","47","49","43"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-04-25","46","48","44"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-04-26","49","57","44"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-04-27","48","57","35"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-04-28","40","52","36"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-04-29","50","58","40"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-04-30","42","54","39"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-05-01","46","52","36"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-05-02","47","54","37"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-05-03","44","55","33"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-05-04","42","51","35"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-05-05","45","56","34"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-05-06","48","60","31"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-05-07","56","62","36"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-05-08","56","62","38"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-05-09","51","61","38"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-05-10","50","58","45"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-05-11","47","52","44"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-05-12","49","56","41"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-05-13","53","61","45"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-05-14","54","59","39"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-05-15","56","64","41"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-05-16","54","63","41"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-05-17","58","68","50"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-05-18","56","66","44"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-05-19","57","65","46"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-05-20","53","62","48"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-05-21","60","67","43"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-05-22","56","62","49"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-05-23","54","61","44"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-05-24","54","66","42"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-05-25","59","67","46"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-05-26","53","62","46"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-05-27","53","56","51"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-05-28","57","60","51"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-05-29","54","59","47"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-05-30","49","56","44"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-05-31","51","56","45"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-06-01","57","67","42"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-06-02","62","70","50"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-06-03","55","70","51"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-06-04","54","62","48"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-06-05","49","59","44"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-06-06","52","61","36"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-06-07","55","67","41"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-06-08","60","72","44"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-06-09","60","69","54"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-06-10","55","64","50"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-06-11","59","63","44"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-06-12","63","66","51"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-06-13","62","70","48"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-06-14","56","66","51"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-06-15","57","65","52"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-06-16","56","66","41"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-06-17","59","68","50"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-06-18","69","73","45"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-06-19","71","77","53"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-06-20","68","76","54"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-06-21","58","74","56"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-06-22","56","67","39"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-06-23","62","72","44"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-06-24","64","78","52"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-06-25","65","69","54"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-06-26","63","69","46"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-06-27","58","65","50"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-06-28","52","63","45"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-06-29","56","66","42"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-06-30","57","65","51"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-07-01","54","60","48"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-07-02","59","64","48"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-07-03","58","64","53"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-07-04","58","67","49"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-07-05","62","70","53"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-07-06","65","77","49"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-07-07","70","81","56"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-07-08","71","83","53"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-07-09","80","85","58"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-07-10","81","88","57"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-07-11","78","87","60"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-07-12","73","85","60"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-07-13","64","78","61"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-07-14","67","79","52"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-07-15","64","75","56"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-07-16","65","70","54"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-07-17","69","76","46"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-07-18","64","74","51"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-07-19","59","73","55"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-07-20","54","63","44"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-07-21","55","63","41"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-07-22","63","73","48"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-07-23","75","80","51"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-07-24","70","77","54"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-07-25","70","82","47"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-07-26","71","84","53"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-07-27","68","80","55"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-07-28","68","76","60"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-07-29","62","74","57"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-07-30","68","74","57"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-07-31","69","76","49"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-08-01","70","82","49"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-08-02","66","74","59"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-08-03","60","70","50"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-08-04","58","65","49"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-08-05","62","72","55"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-08-06","69","75","53"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-08-07","69","75","60"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-08-08","71","83","51"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-08-09","71","86","54"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-08-10","70","83","54"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-08-11","68","82","54"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-08-12","62","74","55"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-08-13","59","65","45"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-08-14","62","69","40"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-08-15","65","72","53"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-08-16","64","74","56"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-08-17","59","68","51"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-08-18","59","73","40"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-08-19","62","72","53"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-08-20","69","78","47"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-08-21","72","81","52"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-08-22","69","79","51"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-08-23","68","80","56"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-08-24","60","74","55"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-08-25","58","72","42"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-08-26","65","77","55"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-08-27","72","82","47"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-08-28","65","72","54"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-08-29","59","72","38"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-08-30","60","71","49"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-08-31","63","73","58"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-09-01","61","79","42"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-09-02","65","77","55"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-09-03","68","75","62"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-09-04","61","68","55"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-09-05","56","60","52"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-09-06","53","60","49"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-09-07","48","54","45"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-09-08","50","59","42"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-09-09","51","56","46"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-09-10","59","64","48"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-09-11","58","59","53"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-09-12","55","62","44"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-09-13","56","62","52"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-09-14","54","58","51"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-09-15","52","56","46"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-09-16","59","65","54"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-09-17","52","58","50"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-09-18","57","62","48"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-09-19","58","64","54"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-09-20","55","64","49"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-09-21","50","56","47"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-09-22","49","51","47"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-09-23","49","57","41"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-09-24","53","55","44"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-09-25","45","55","36"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-09-26","55","63","46"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-09-27","58","64","51"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-09-28","48","59","40"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-09-29","41","51","33"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-09-30","40","48","29"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-10-01","42","49","33"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-10-02","45","51","36"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-10-03","49","55","34"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-10-04","55","58","51"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-10-05","57","61","52"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-10-06","45","54","39"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-10-07","43","49","33"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-10-08","45","51","40"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-10-09","40","46","33"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-10-10","40","47","30"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-10-11","46","51","41"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-10-12","45","52","41"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-10-13","49","57","38"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-10-14","51","57","46"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-10-15","51","55","45"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-10-16","50","55","46"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-10-17","49","52","43"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-10-18","49","52","46"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-10-19","51","56","44"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-10-20","43","50","38"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-10-21","41","49","33"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-10-22","46","50","37"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-10-23","49","50","43"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-10-24","40","51","33"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-10-25","35","41","27"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-10-26","53","60","37"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-10-27","52","55","50"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-10-28","42","51","32"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-10-29","36","43","23"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-10-30","45","47","37"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-10-31","47","52","45"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-11-01","44","53","30"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-11-02","44","53","42"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-11-03","38","47","29"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-11-04","44","45","39"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-11-05","46","48","42"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-11-06","49","51","43"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-11-07","48","53","44"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-11-08","45","51","40"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-11-09","44","47","39"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-11-10","37","40","32"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-11-11","29","33","25"
"SW000008525","LINKOEPING MALMSLAETT, SW","1983-11-12","31","35","22"
